ID,Title,Authors,Date,Categorie
http://arxiv.org/abs/2203.09361v1,Expressivity of Planning with Horn Description Logic Ontologies (Technical Report),"['cs.AI', 'cs.CC', 'cs.LO', '68', 'I.2.4; I.2.8']","[arxiv.Result.Author('Stefan Borgwardt'), arxiv.Result.Author('Jörg Hoffmann'), arxiv.Result.Author('Alisa Kovtunova'), arxiv.Result.Author('Markus Krötzsch'), arxiv.Result.Author('Bernhard Nebel'), arxiv.Result.Author('Marcel Steinmetz')]",2022-03-17 14:50:06+00:00
http://arxiv.org/abs/2203.09308v1,Few-Shot Learning on Graphs: A Survey,['cs.LG'],"[arxiv.Result.Author('Chuxu Zhang'), arxiv.Result.Author('Kaize Ding'), arxiv.Result.Author('Jundong Li'), arxiv.Result.Author('Xiangliang Zhang'), arxiv.Result.Author('Yanfang Ye'), arxiv.Result.Author('Nitesh V. Chawla'), arxiv.Result.Author('Huan Liu')]",2022-03-17 13:21:11+00:00
http://arxiv.org/abs/2203.09225v1,Neighbourhood semantics and axioms for strategic fragment of classical stit logic,['cs.LO'],[arxiv.Result.Author('Daniil Khaitovich')],2022-03-17 10:30:44+00:00
http://arxiv.org/abs/2203.09181v1,An Interactive Explanatory AI System for Industrial Quality Control,"['cs.LG', 'cs.CV', 'cs.HC']","[arxiv.Result.Author('Dennis Müller'), arxiv.Result.Author('Michael März'), arxiv.Result.Author('Stephan Scheele'), arxiv.Result.Author('Ute Schmid')]",2022-03-17 09:04:46+00:00
http://arxiv.org/abs/2203.09126v1,Conversational Recommendation: A Grand AI Challenge,"['cs.AI', 'cs.HC', 'cs.IR', 'H.3.3']","[arxiv.Result.Author('Dietmar Jannach'), arxiv.Result.Author('Li Chen')]",2022-03-17 07:06:00+00:00
http://arxiv.org/abs/2203.09003v1,Self-Testing of a Single Quantum System: Theory and Experiment,"['quant-ph', 'physics.atom-ph']","[arxiv.Result.Author('Xiao-Min Hu'), arxiv.Result.Author('Yi Xie'), arxiv.Result.Author('Atul Singh Arora'), arxiv.Result.Author('Ming-Zhong Ai'), arxiv.Result.Author('Kishor Bharti'), arxiv.Result.Author('Jie Zhang'), arxiv.Result.Author('Wei Wu'), arxiv.Result.Author('Ping-Xing Chen'), arxiv.Result.Author('Jin-Ming Cui'), arxiv.Result.Author('Bi-Heng Liu'), arxiv.Result.Author('Yun-Feng Huang'), arxiv.Result.Author('Chuan-Feng Li'), arxiv.Result.Author('Guang-Can Guo'), arxiv.Result.Author('Jérémie Roland'), arxiv.Result.Author('Adán Cabello'), arxiv.Result.Author('Leong-Chuan Kwek')]",2022-03-17 00:48:30+00:00
http://arxiv.org/abs/2203.08994v2,"AI Autonomy: Self-Initiation, Adaptation and Continual Learning","['cs.AI', 'cs.CL', 'cs.HC', 'cs.LG']","[arxiv.Result.Author('Bing Liu'), arxiv.Result.Author('Sahisnu Mazumder'), arxiv.Result.Author('Eric Robertson'), arxiv.Result.Author('Scott Grigsby')]",2022-03-17 00:07:02+00:00
http://arxiv.org/abs/2203.08901v1,Blockchain as privacy and security solution for smart environments: A Survey,"['cs.CR', 'cs.NI']","[arxiv.Result.Author('Maad Ebrahim'), arxiv.Result.Author('Abdelhakim Hafid'), arxiv.Result.Author('Etienne Elie')]",2022-03-16 19:25:17+00:00
http://arxiv.org/abs/2203.08895v1,Explaining Preference-driven Schedules: the EXPRES Framework,['cs.AI'],"[arxiv.Result.Author('Alberto Pozanco'), arxiv.Result.Author('Francesca Mosca'), arxiv.Result.Author('Parisa Zehtabi'), arxiv.Result.Author('Daniele Magazzeni'), arxiv.Result.Author('Sarit Kraus')]",2022-03-16 19:15:21+00:00
http://arxiv.org/abs/2203.08893v1,Multimodal Learning on Graphs for Disease Relation Extraction,"['cs.LG', 'cs.AI', 'cs.CL', 'cs.SI']","[arxiv.Result.Author('Yucong Lin'), arxiv.Result.Author('Keming Lu'), arxiv.Result.Author('Sheng Yu'), arxiv.Result.Author('Tianxi Cai'), arxiv.Result.Author('Marinka Zitnik')]",2022-03-16 19:07:51+00:00
http://arxiv.org/abs/2203.08878v1,Layer Ensembles: A Single-Pass Uncertainty Estimation in Deep Learning for Segmentation,"['cs.CV', 'cs.AI']","[arxiv.Result.Author('Kaisar Kushibar'), arxiv.Result.Author('Víctor Manuel Campello'), arxiv.Result.Author('Lidia Garrucho Moras'), arxiv.Result.Author('Akis Linardos'), arxiv.Result.Author('Petia Radeva'), arxiv.Result.Author('Karim Lekadir')]",2022-03-16 18:46:53+00:00
http://arxiv.org/abs/2203.08746v1,CLUE-AI: A Convolutional Three-stream Anomaly Identification Framework for Robot Manipulation,['cs.RO'],"[arxiv.Result.Author('Dogan Altan'), arxiv.Result.Author('Sanem Sariel')]",2022-03-16 16:57:16+00:00
http://arxiv.org/abs/2203.08724v1,Time series analysis and modelling of the freezing of gait phenomenon,"['math.DS', '65C20, 37M10, 60J10, 34C15, 37A30']","[arxiv.Result.Author('Ai Wang'), arxiv.Result.Author('Jan Sieber'), arxiv.Result.Author('William R. Young'), arxiv.Result.Author('Krasimira Tsaneva-Atanasovab')]",2022-03-16 16:16:34+00:00
http://arxiv.org/abs/2203.08648v1,Artificial Intelligence Enables Real-Time and Intuitive Control of Prostheses via Nerve Interface,"['cs.RO', 'cs.AI', 'cs.HC', 'cs.LG', 'q-bio.NC']","[arxiv.Result.Author('Diu Khue Luu'), arxiv.Result.Author('Anh Tuan Nguyen'), arxiv.Result.Author('Ming Jiang'), arxiv.Result.Author('Markus W. Drealan'), arxiv.Result.Author('Jian Xu'), arxiv.Result.Author('Tong Wu'), arxiv.Result.Author('Wing-kin Tam'), arxiv.Result.Author('Wenfeng Zhao'), arxiv.Result.Author('Brian Z. H. Lim'), arxiv.Result.Author('Cynthia K. Overstreet'), arxiv.Result.Author('Qi Zhao'), arxiv.Result.Author('Jonathan Cheng'), arxiv.Result.Author('Edward W. Keefer'), arxiv.Result.Author('Zhi Yang')]",2022-03-16 14:33:38+00:00
http://arxiv.org/abs/2203.09479v1,Computer Vision Algorithm for Predicting the Welding Efficiency of Friction Stir Welded Copper Joints from its Microstructures,['cs.CV'],"[arxiv.Result.Author('Akshansh Mishra'), arxiv.Result.Author('Asmita Suman'), arxiv.Result.Author('Devarrishi Dixit')]",2022-03-16 14:04:52+00:00
http://arxiv.org/abs/2203.08598v2,Superconducting order parameter in UTe$_2$ determined by Knight shift measurement,"['cond-mat.supr-con', 'cond-mat.str-el']","[arxiv.Result.Author('Hiroki Fujibayashi'), arxiv.Result.Author('Genki Nakamine'), arxiv.Result.Author('Katsuki Kinjo'), arxiv.Result.Author('Shunsaku Kitagawa'), arxiv.Result.Author('Kenji Ishida'), arxiv.Result.Author('Yo Tokunaga'), arxiv.Result.Author('Hironori Sakai'), arxiv.Result.Author('Shinsaku Kambe'), arxiv.Result.Author('Ai Nakamura'), arxiv.Result.Author('Yusei Shimizu'), arxiv.Result.Author('Yoshiya Homma'), arxiv.Result.Author('Dexin Li'), arxiv.Result.Author('Fuminori Honda'), arxiv.Result.Author('Dai Aoki')]",2022-03-16 13:12:55+00:00
http://arxiv.org/abs/2203.08553v1,PMIC: Improving Multi-Agent Reinforcement Learning with Progressive Mutual Information Collaboration,"['cs.MA', 'cs.AI']","[arxiv.Result.Author('Pengyi Li'), arxiv.Result.Author('Hongyao Tang'), arxiv.Result.Author('Tianpei Yang'), arxiv.Result.Author('Xiaotian Hao'), arxiv.Result.Author('Tong Sang'), arxiv.Result.Author('Yan Zheng'), arxiv.Result.Author('Jianye Hao'), arxiv.Result.Author('Matthew E. Taylor'), arxiv.Result.Author('Zhen Wang')]",2022-03-16 11:28:23+00:00
http://arxiv.org/abs/2203.08465v1,Building AI Innovation Labs together with Companies,"['cs.SE', 'cs.AI', '68N30', 'I.2.0; D.2.1']","[arxiv.Result.Author('Jens Heidrich'), arxiv.Result.Author('Andreas Jedlitschka'), arxiv.Result.Author('Adam Trendowicz'), arxiv.Result.Author('Anna Maria Vollmer')]",2022-03-16 08:45:52+00:00
http://arxiv.org/abs/2203.08429v1,A Survey of Machine Learning Algorithms for 6G Wireless Networks,['cs.NI'],"[arxiv.Result.Author('Anita Patil'), arxiv.Result.Author('Sridhar Iyer'), arxiv.Result.Author('Rahul Jashvantbhai Pandya')]",2022-03-16 07:06:36+00:00
http://arxiv.org/abs/2203.08812v1,Self-Supervised Deep Learning to Enhance Breast Cancer Detection on Screening Mammography,"['eess.IV', 'cs.AI', 'cs.CV', 'cs.LG']","[arxiv.Result.Author('John D. Miller'), arxiv.Result.Author('Vignesh A. Arasu'), arxiv.Result.Author('Albert X. Pu'), arxiv.Result.Author('Laurie R. Margolies'), arxiv.Result.Author('Weiva Sieh'), arxiv.Result.Author('Li Shen')]",2022-03-16 03:47:01+00:00
http://arxiv.org/abs/2203.08335v1,Snowmass21 Accelerator Modeling Community White Paper,['physics.acc-ph'],"[arxiv.Result.Author('S. Biedron'), arxiv.Result.Author('L. Brouwer'), arxiv.Result.Author('D. L. Bruhwiler'), arxiv.Result.Author('N. M. Cook'), arxiv.Result.Author('A. L. Edelen'), arxiv.Result.Author('D. Filippetto'), arxiv.Result.Author('C. -K. Huang'), arxiv.Result.Author('A. Huebl'), arxiv.Result.Author('N. Kuklev'), arxiv.Result.Author('R. Lehe'), arxiv.Result.Author('S. Lund'), arxiv.Result.Author('C. Messe'), arxiv.Result.Author('W. Mori'), arxiv.Result.Author('C. -K. Ng'), arxiv.Result.Author('D. Perez'), arxiv.Result.Author('P. Piot'), arxiv.Result.Author('J. Qiang'), arxiv.Result.Author('R. Roussel'), arxiv.Result.Author('D. Sagan'), arxiv.Result.Author('A. Sahai'), arxiv.Result.Author('A. Scheinker'), arxiv.Result.Author('F. Tsung'), arxiv.Result.Author('J. -L. Vay'), arxiv.Result.Author('D. Winklehner'), arxiv.Result.Author('H. Zhang')]",2022-03-16 01:02:44+00:00
http://arxiv.org/abs/2203.08807v1,"Disparities in Dermatology AI Performance on a Diverse, Curated Clinical Image Set","['eess.IV', 'cs.AI', 'cs.CV', 'cs.LG']","[arxiv.Result.Author('Roxana Daneshjou'), arxiv.Result.Author('Kailas Vodrahalli'), arxiv.Result.Author('Roberto A Novoa'), arxiv.Result.Author('Melissa Jenkins'), arxiv.Result.Author('Weixin Liang'), arxiv.Result.Author('Veronica Rotemberg'), arxiv.Result.Author('Justin Ko'), arxiv.Result.Author('Susan M Swetter'), arxiv.Result.Author('Elizabeth E Bailey'), arxiv.Result.Author('Olivier Gevaert'), arxiv.Result.Author('Pritam Mukherjee'), arxiv.Result.Author('Michelle Phung'), arxiv.Result.Author('Kiana Yekrang'), arxiv.Result.Author('Bradley Fong'), arxiv.Result.Author('Rachna Sahasrabudhe'), arxiv.Result.Author('Johan A. C. Allerup'), arxiv.Result.Author('Utako Okata-Karigane'), arxiv.Result.Author('James Zou'), arxiv.Result.Author('Albert Chiou')]",2022-03-15 20:33:23+00:00
http://arxiv.org/abs/2203.08141v1,Object Manipulation via Visual Target Localization,"['cs.CV', 'cs.LG', 'cs.RO']","[arxiv.Result.Author('Kiana Ehsani'), arxiv.Result.Author('Ali Farhadi'), arxiv.Result.Author('Aniruddha Kembhavi'), arxiv.Result.Author('Roozbeh Mottaghi')]",2022-03-15 17:59:01+00:00
http://arxiv.org/abs/2203.08007v2,Data Smells in Public Datasets,"['cs.SE', 'cs.LG']","[arxiv.Result.Author('Arumoy Shome'), arxiv.Result.Author('Luis Cruz'), arxiv.Result.Author('Arie van Deursen')]",2022-03-15 15:44:20+00:00
http://arxiv.org/abs/2203.07982v1,Linear-Time Verification of Data-Aware Dynamic Systems with Arithmetic,"['cs.LO', 'cs.AI']","[arxiv.Result.Author('Paolo Felli'), arxiv.Result.Author('Marco Montali'), arxiv.Result.Author('Sarah Winkler')]",2022-03-15 15:14:25+00:00
http://arxiv.org/abs/2203.07665v1,One Agent To Rule Them All: Towards Multi-agent Conversational AI,"['cs.CL', 'cs.AI', 'cs.IR']","[arxiv.Result.Author('Christopher Clarke'), arxiv.Result.Author('Joseph Joshua Peper'), arxiv.Result.Author('Karthik Krishnamurthy'), arxiv.Result.Author('Walter Talamonti'), arxiv.Result.Author('Kevin Leach'), arxiv.Result.Author('Walter Lasecki'), arxiv.Result.Author('Yiping Kang'), arxiv.Result.Author('Lingjia Tang'), arxiv.Result.Author('Jason Mars')]",2022-03-15 06:07:17+00:00
http://arxiv.org/abs/2203.07659v1,Breast Cancer Molecular Subtypes Prediction on Pathological Images with Discriminative Patch Selecting and Multi-Instance Learning,"['eess.IV', 'cs.CV']","[arxiv.Result.Author('Hong Liu'), arxiv.Result.Author('Wen-Dong Xu'), arxiv.Result.Author('Zi-Hao Shang'), arxiv.Result.Author('Xiang-Dong Wang'), arxiv.Result.Author('Hai-Yan Zhou'), arxiv.Result.Author('Ke-Wen Ma'), arxiv.Result.Author('Huan Zhou'), arxiv.Result.Author('Jia-Lin Qi'), arxiv.Result.Author('Jia-Rui Jiang'), arxiv.Result.Author('Li-Lan Tan'), arxiv.Result.Author('Hui-Min Zeng'), arxiv.Result.Author('Hui-Juan Cai'), arxiv.Result.Author('Kuan-Song Wang'), arxiv.Result.Author('Yue-Liang Qian')]",2022-03-15 05:40:03+00:00
http://arxiv.org/abs/2203.07603v1,SmartValidator: A Framework for Automatic Identification and Classification of Cyber Threat Data,"['cs.CR', 'cs.SE']","[arxiv.Result.Author('Chadni Islam'), arxiv.Result.Author('M. Ali Babar'), arxiv.Result.Author('Roland Croft'), arxiv.Result.Author('Helge Janicke')]",2022-03-15 02:35:14+00:00
http://arxiv.org/abs/2203.07454v1,L2Explorer: A Lifelong Reinforcement Learning Assessment Environment,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Erik C. Johnson'), arxiv.Result.Author('Eric Q. Nguyen'), arxiv.Result.Author('Blake Schreurs'), arxiv.Result.Author('Chigozie S. Ewulum'), arxiv.Result.Author('Chace Ashcraft'), arxiv.Result.Author('Neil M. Fendley'), arxiv.Result.Author('Megan M. Baker'), arxiv.Result.Author('Alexander New'), arxiv.Result.Author('Gautam K. Vallabha')]",2022-03-14 19:20:26+00:00
http://arxiv.org/abs/2203.07290v1,GradTac: Spatio-Temporal Gradient Based Tactile Sensing,['cs.RO'],"[arxiv.Result.Author('Kanishka Ganguly'), arxiv.Result.Author('Pavan Mantripragada'), arxiv.Result.Author('Chethan M. Parameshwara'), arxiv.Result.Author('Cornelia Fermüller'), arxiv.Result.Author('Nitin J. Sanket'), arxiv.Result.Author('Yiannis Aloimonos')]",2022-03-14 17:00:11+00:00
http://arxiv.org/abs/2203.08074v1,Combining AI/ML and PHY Layer Rule Based Inference -- Some First Results,"['eess.SP', 'cs.LG']","[arxiv.Result.Author('Brenda Vilas Boas'), arxiv.Result.Author('Wolfgang Zirwas'), arxiv.Result.Author('Martin Haardt')]",2022-03-14 08:50:51+00:00
http://arxiv.org/abs/2203.06825v1,Fairness Evaluation in Deepfake Detection Models using Metamorphic Testing,"['cs.CV', 'cs.SE']","[arxiv.Result.Author('Muxin Pu'), arxiv.Result.Author('Meng Yi Kuan'), arxiv.Result.Author('Nyee Thoang Lim'), arxiv.Result.Author('Chun Yong Chong'), arxiv.Result.Author('Mei Kuan Lim')]",2022-03-14 02:44:56+00:00
http://arxiv.org/abs/2203.06814v1,CheckSel: Efficient and Accurate Data-valuation Through Online Checkpoint Selection,['cs.LG'],"[arxiv.Result.Author('Soumi Das'), arxiv.Result.Author('Manasvi Sagarkar'), arxiv.Result.Author('Suparna Bhattacharya'), arxiv.Result.Author('Sourangshu Bhattacharya')]",2022-03-14 02:06:52+00:00
http://arxiv.org/abs/2203.06690v1,Algebraic Learning: Towards Interpretable Information Modeling,"['cs.LG', 'cs.AI']",[arxiv.Result.Author('Tong Owen Yang')],2022-03-13 15:53:39+00:00
http://arxiv.org/abs/2203.06668v1,Towards Personalized Intelligence at Scale,"['cs.CL', 'cs.AI']","[arxiv.Result.Author('Yiping Kang'), arxiv.Result.Author('Ashish Mahendra'), arxiv.Result.Author('Christopher Clarke'), arxiv.Result.Author('Lingjia Tang'), arxiv.Result.Author('Jason Mars')]",2022-03-13 14:49:17+00:00
http://arxiv.org/abs/2203.06566v1,PromptChainer: Chaining Large Language Model Prompts through Visual Programming,['cs.HC'],"[arxiv.Result.Author('Tongshuang Wu'), arxiv.Result.Author('Ellen Jiang'), arxiv.Result.Author('Aaron Donsbach'), arxiv.Result.Author('Jeff Gray'), arxiv.Result.Author('Alejandra Molina'), arxiv.Result.Author('Michael Terry'), arxiv.Result.Author('Carrie J Cai')]",2022-03-13 04:57:27+00:00
http://arxiv.org/abs/2203.06487v1,Evaluating Explainable AI on a Multi-Modal Medical Imaging Task: Can Existing Algorithms Fulfill Clinical Requirements?,"['cs.CV', 'cs.AI']","[arxiv.Result.Author('Weina Jin'), arxiv.Result.Author('Xiaoxiao Li'), arxiv.Result.Author('Ghassan Hamarneh')]",2022-03-12 17:18:16+00:00
http://arxiv.org/abs/2203.06465v1,Towards On-Device AI and Blockchain for 6G enabled Agricultural Supply-chain Management,"['cs.AI', 'cs.LG', 'cs.NI']","[arxiv.Result.Author('Muhammad Zawish'), arxiv.Result.Author('Nouman Ashraf'), arxiv.Result.Author('Rafay Iqbal Ansari'), arxiv.Result.Author('Steven Davy'), arxiv.Result.Author('Hassan Khaliq Qureshi'), arxiv.Result.Author('Nauman Aslam'), arxiv.Result.Author('Syed Ali Hassan')]",2022-03-12 15:36:23+00:00
http://arxiv.org/abs/2203.06419v1,"When did you become so smart, oh wise one?! Sarcasm Explanation in Multi-modal Multi-party Dialogues","['cs.CL', 'cs.AI']","[arxiv.Result.Author('Shivani Kumar'), arxiv.Result.Author('Atharva Kulkarni'), arxiv.Result.Author('Md Shad Akhtar'), arxiv.Result.Author('Tanmoy Chakraborty')]",2022-03-12 12:16:07+00:00
http://arxiv.org/abs/2203.06152v1,Moral Dilemmas for Moral Machines,"['cs.CY', 'cs.AI']",[arxiv.Result.Author('Travis LaCroix')],2022-03-11 18:24:39+00:00
http://arxiv.org/abs/2203.06112v1,Solving Simulation Systematics in and with AI/ML,"['hep-ex', 'physics.data-an']","[arxiv.Result.Author('Brett Viren'), arxiv.Result.Author('Jin Huang'), arxiv.Result.Author('Yi Huang'), arxiv.Result.Author('Meifeng Lin'), arxiv.Result.Author('Yihui Ren'), arxiv.Result.Author('Kazuhiro Terao'), arxiv.Result.Author('Dmitrii Torbunov'), arxiv.Result.Author('Haiwang Yu')]",2022-03-11 17:32:38+00:00
http://arxiv.org/abs/2203.06107v1,REX: Reasoning-aware and Grounded Explanation,['cs.CV'],"[arxiv.Result.Author('Shi Chen'), arxiv.Result.Author('Qi Zhao')]",2022-03-11 17:28:42+00:00
http://arxiv.org/abs/2203.06043v1,Sparse Subspace Clustering for Concept Discovery (SSCCD),"['cs.LG', 'cs.AI', 'stat.ML']","[arxiv.Result.Author('Johanna Vielhaben'), arxiv.Result.Author('Stefan Blücher'), arxiv.Result.Author('Nils Strodthoff')]",2022-03-11 16:15:48+00:00
http://arxiv.org/abs/2203.06027v1,Stellar mass and radius estimation using Artificial Intelligence,"['astro-ph.SR', 'astro-ph.GA', 'astro-ph.IM']","[arxiv.Result.Author('Andy Moya'), arxiv.Result.Author('Roberto J. López-Sastre')]",2022-03-11 15:51:17+00:00
http://arxiv.org/abs/2203.05999v1,AI for Experimental Controls at Jefferson Lab,"['physics.ins-det', 'nucl-ex']","[arxiv.Result.Author('Torri Jeske'), arxiv.Result.Author('Diana McSpadden'), arxiv.Result.Author('Nikhil Kalra'), arxiv.Result.Author('Thomas Britton'), arxiv.Result.Author('Naomi Jarvis'), arxiv.Result.Author('David Lawrence')]",2022-03-11 15:22:31+00:00
http://arxiv.org/abs/2203.07067v1,Toward Ethical AIED,"['cs.CY', 'cs.AI']","[arxiv.Result.Author('Kaska Porayska-Pomsta'), arxiv.Result.Author('Wayne Holmes')]",2022-03-11 13:26:54+00:00
http://arxiv.org/abs/2203.05784v1,AI-enabled Automatic Multimodal Fusion of Cone-Beam CT and Intraoral Scans for Intelligent 3D Tooth-Bone Reconstruction and Clinical Applications,"['eess.IV', 'cs.AI', 'cs.CV']","[arxiv.Result.Author('Jin Hao'), arxiv.Result.Author('Jiaxiang Liu'), arxiv.Result.Author('Jin Li'), arxiv.Result.Author('Wei Pan'), arxiv.Result.Author('Ruizhe Chen'), arxiv.Result.Author('Huimin Xiong'), arxiv.Result.Author('Kaiwei Sun'), arxiv.Result.Author('Hangzheng Lin'), arxiv.Result.Author('Wanlu Liu'), arxiv.Result.Author('Wanghui Ding'), arxiv.Result.Author('Jianfei Yang'), arxiv.Result.Author('Haoji Hu'), arxiv.Result.Author('Yueling Zhang'), arxiv.Result.Author('Yang Feng'), arxiv.Result.Author('Zeyu Zhao'), arxiv.Result.Author('Huikai Wu'), arxiv.Result.Author('Youyi Zheng'), arxiv.Result.Author('Bing Fang'), arxiv.Result.Author('Zuozhu Liu'), arxiv.Result.Author('Zhihe Zhao')]",2022-03-11 07:50:15+00:00
http://arxiv.org/abs/2203.10996v1,Technologies for AI-Driven Fashion Social Networking Service with E-Commerce,"['cs.IR', 'cs.AI', 'cs.MM']","[arxiv.Result.Author('Jinseok Seol'), arxiv.Result.Author('Seongjae Kim'), arxiv.Result.Author('Sungchan Park'), arxiv.Result.Author('Holim Lim'), arxiv.Result.Author('Hyunsoo Na'), arxiv.Result.Author('Eunyoung Park'), arxiv.Result.Author('Dohee Jung'), arxiv.Result.Author('Soyoung Park'), arxiv.Result.Author('Kangwoo Lee'), arxiv.Result.Author('Sang-goo Lee')]",2022-03-11 01:46:40+00:00
http://arxiv.org/abs/2203.05711v1,Synopses of Movie Narratives: a Video-Language Dataset for Story Understanding,"['cs.CV', 'cs.CL', 'cs.LG']","[arxiv.Result.Author('Yidan Sun'), arxiv.Result.Author('Qin Chao'), arxiv.Result.Author('Boyang Li')]",2022-03-11 01:45:33+00:00
http://arxiv.org/abs/2203.11157v1,AI Annotated Recommendations in an Efficient Visual Learning Environment with Emphasis on YouTube (AI-EVL),"['cs.IR', 'cs.AI', 'cs.NI']","[arxiv.Result.Author('Faeze Gholamrezaie'), arxiv.Result.Author('Melika Bahman-Abadi'), arxiv.Result.Author('M. B. Ghaznavi-Ghoushchi')]",2022-03-10 18:38:52+00:00
http://arxiv.org/abs/2203.05492v1,An Empirical Study of Low Precision Quantization for TinyML,['cs.LG'],"[arxiv.Result.Author('Shaojie Zhuo'), arxiv.Result.Author('Hongyu Chen'), arxiv.Result.Author('Ramchalam Kinattinkara Ramakrishnan'), arxiv.Result.Author('Tommy Chen'), arxiv.Result.Author('Chen Feng'), arxiv.Result.Author('Yicheng Lin'), arxiv.Result.Author('Parker Zhang'), arxiv.Result.Author('Liang Shen')]",2022-03-10 17:22:08+00:00
